tdot_milemarker,time_unix_fix,lane1_speed,lane1_volume,lane1_occ,lane2_speed,lane2_volume,lane2_occ,lane3_speed,lane3_volume,lane3_occ,lane4_speed,lane4_volume,lane4_occ,milemarker
59.3,1720621650.0,35.0,6.0,9.0,32.0,11.0,40.0,34.0,10.0,27.0,39.0,2.0,3.0,59.28
59.3,1720621680.0,31.0,12.0,22.0,29.0,14.0,46.0,31.0,10.0,30.0,33.0,7.0,11.0,59.28
59.3,1720621710.0,33.0,6.0,15.0,28.0,17.0,77.0,36.0,5.0,11.0,38.0,8.0,13.0,59.28
59.3,1720621740.0,28.0,13.0,27.0,30.0,12.0,37.0,28.0,8.0,44.0,30.0,8.0,20.0,59.28
59.3,1720621770.0,38.0,11.0,16.0,34.0,17.0,51.0,32.0,12.0,31.0,48.0,1.0,1.0,59.28
59.3,1720621800.0,36.0,8.0,14.0,32.0,17.0,57.0,35.0,11.0,33.0,39.0,5.0,5.0,59.28
59.3,1720621830.0,40.0,10.0,14.0,33.0,14.0,45.0,32.0,9.0,23.0,34.0,6.0,19.0,59.28
59.3,1720621860.0,40.0,9.0,13.0,31.0,14.0,46.0,26.0,12.0,40.0,26.0,7.0,31.0,59.28
59.3,1720621890.0,56.0,10.0,10.0,35.0,14.0,31.0,30.0,8.0,22.0,30.0,4.0,5.0,59.28
59.3,1720621920.0,51.0,13.0,14.0,47.0,19.0,32.0,47.0,13.0,26.0,44.0,2.0,2.0,59.28
59.3,1720621950.0,54.0,14.0,14.0,47.0,21.0,35.0,47.0,13.0,22.0,45.0,7.0,12.0,59.28
59.3,1720621980.0,60.0,9.0,9.0,58.0,17.0,20.0,60.0,8.0,9.0,44.0,13.0,14.0,59.28
59.3,1720622010.0,76.0,10.0,7.0,67.0,19.0,26.0,58.0,13.0,17.0,49.0,4.0,3.0,59.28
59.3,1720622040.0,78.0,6.0,4.0,72.0,18.0,24.0,67.0,7.0,10.0,46.0,2.0,2.0,59.28
59.3,1720622070.0,74.0,7.0,5.0,69.0,16.0,22.0,66.0,9.0,10.0,51.0,6.0,6.0,59.28
59.3,1720622100.0,72.0,15.0,11.0,63.0,25.0,38.0,54.0,9.0,20.0,45.0,8.0,9.0,59.28
59.3,1720622130.0,74.0,17.0,12.0,66.0,13.0,21.0,59.0,14.0,17.0,42.0,2.0,3.0,59.28
59.3,1720622160.0,79.0,4.0,2.0,68.0,15.0,24.0,66.0,10.0,9.0,64.0,2.0,1.0,59.28
59.3,1720622190.0,74.0,14.0,11.0,69.0,18.0,23.0,64.0,12.0,14.0,50.0,2.0,2.0,59.28
59.3,1720622220.0,79.0,11.0,8.0,69.0,18.0,17.0,64.0,12.0,13.0,48.0,8.0,8.0,59.28
59.3,1720622250.0,78.0,10.0,9.0,71.0,17.0,19.0,63.0,6.0,6.0,45.0,11.0,12.0,59.28
59.3,1720622280.0,78.0,11.0,8.0,69.0,16.0,22.0,60.0,12.0,19.0,51.0,2.0,2.0,59.28
59.3,1720622310.0,75.0,17.0,13.0,68.0,18.0,26.0,66.0,8.0,10.0,54.0,4.0,3.0,59.28
59.3,1720622340.0,73.0,13.0,10.0,66.0,22.0,24.0,58.0,13.0,15.0,49.0,11.0,12.0,59.28
59.3,1720622370.0,76.0,14.0,9.0,67.0,19.0,31.0,55.0,10.0,15.0,47.0,12.0,16.0,59.28
59.3,1720622400.0,81.0,9.0,6.0,64.0,19.0,25.0,58.0,15.0,18.0,44.0,7.0,7.0,59.28
59.3,1720622430.0,75.0,16.0,11.0,68.0,16.0,20.0,61.0,13.0,18.0,52.0,6.0,7.0,59.28
59.3,1720622460.0,81.0,9.0,6.0,70.0,20.0,21.0,67.0,10.0,8.0,47.0,4.0,4.0,59.28
59.3,1720622490.0,76.0,9.0,6.0,68.0,20.0,27.0,61.0,7.0,9.0,43.0,10.0,12.0,59.28
59.3,1720622520.0,78.0,8.0,5.0,69.0,19.0,20.0,57.0,6.0,6.0,46.0,7.0,7.0,59.28
59.3,1720622550.0,77.0,10.0,7.0,69.0,20.0,22.0,63.0,13.0,14.0,46.0,7.0,7.0,59.28
59.3,1720622580.0,76.0,7.0,5.0,71.0,16.0,18.0,57.0,5.0,8.0,52.0,5.0,5.0,59.28
59.3,1720622610.0,79.0,11.0,7.0,71.0,19.0,26.0,60.0,8.0,10.0,50.0,8.0,9.0,59.28
59.3,1720622640.0,76.0,12.0,8.0,70.0,20.0,22.0,63.0,9.0,9.0,46.0,8.0,9.0,59.28
59.3,1720622670.0,72.0,12.0,11.0,64.0,21.0,21.0,58.0,10.0,12.0,36.0,8.0,12.0,59.28
59.3,1720622700.0,78.0,8.0,5.0,72.0,16.0,20.0,63.0,10.0,15.0,51.0,4.0,4.0,59.28
59.3,1720622730.0,70.0,13.0,12.0,65.0,18.0,26.0,58.0,12.0,18.0,46.0,8.0,10.0,59.28
59.3,1720622760.0,71.0,10.0,7.0,68.0,16.0,19.0,57.0,8.0,10.0,47.0,11.0,12.0,59.28
59.3,1720622790.0,77.0,6.0,4.0,64.0,14.0,28.0,57.0,7.0,15.0,44.0,8.0,10.0,59.28
59.3,1720622820.0,78.0,6.0,4.0,69.0,19.0,22.0,63.0,8.0,9.0,49.0,1.0,1.0,59.28
59.3,1720622850.0,79.0,9.0,7.0,70.0,14.0,19.0,65.0,3.0,4.0,55.0,2.0,1.0,59.28
59.3,1720622880.0,76.0,12.0,11.0,69.0,16.0,26.0,66.0,9.0,15.0,49.0,11.0,10.0,59.28
59.3,1720622910.0,74.0,12.0,10.0,68.0,22.0,28.0,65.0,7.0,9.0,48.0,9.0,8.0,59.28
59.3,1720622940.0,77.0,8.0,6.0,68.0,16.0,22.0,66.0,8.0,13.0,47.0,1.0,1.0,59.28
59.3,1720622970.0,77.0,15.0,13.0,70.0,16.0,23.0,63.0,9.0,14.0,56.0,5.0,6.0,59.28
59.3,1720623000.0,79.0,6.0,4.0,68.0,17.0,17.0,60.0,11.0,14.0,44.0,5.0,6.0,59.28
59.3,1720623030.0,79.0,11.0,7.0,69.0,16.0,19.0,64.0,11.0,14.0,48.0,10.0,16.0,59.28
59.3,1720623060.0,76.0,11.0,8.0,69.0,18.0,22.0,63.0,7.0,10.0,46.0,6.0,6.0,59.28
59.3,1720623090.0,74.0,17.0,15.0,66.0,14.0,21.0,64.0,13.0,22.0,48.0,4.0,5.0,59.28
59.3,1720623120.0,74.0,9.0,8.0,66.0,13.0,21.0,62.0,11.0,15.0,48.0,4.0,3.0,59.28
59.3,1720623150.0,74.0,15.0,11.0,65.0,24.0,30.0,61.0,15.0,22.0,49.0,9.0,10.0,59.28
59.3,1720623180.0,75.0,5.0,4.0,68.0,19.0,25.0,55.0,8.0,10.0,40.0,11.0,16.0,59.28
59.3,1720623210.0,80.0,9.0,7.0,67.0,15.0,23.0,64.0,9.0,10.0,58.0,3.0,2.0,59.28
59.3,1720623240.0,78.0,12.0,8.0,69.0,11.0,16.0,67.0,15.0,25.0,46.0,5.0,5.0,59.28
59.3,1720623270.0,76.0,9.0,6.0,67.0,17.0,18.0,64.0,10.0,14.0,46.0,10.0,14.0,59.28
59.3,1720623300.0,73.0,6.0,4.0,64.0,10.0,13.0,66.0,2.0,2.0,46.0,6.0,6.0,59.28
59.3,1720623330.0,74.0,12.0,10.0,66.0,22.0,31.0,58.0,11.0,17.0,46.0,6.0,8.0,59.28
59.3,1720623360.0,76.0,12.0,9.0,66.0,17.0,23.0,64.0,9.0,17.0,48.0,3.0,2.0,59.28
59.3,1720623390.0,75.0,14.0,10.0,66.0,25.0,32.0,61.0,11.0,21.0,44.0,9.0,10.0,59.28
59.3,1720623420.0,76.0,8.0,5.0,66.0,19.0,26.0,59.0,13.0,14.0,46.0,9.0,11.0,59.28
59.3,1720623450.0,81.0,8.0,6.0,72.0,21.0,20.0,72.0,10.0,8.0,55.0,2.0,3.0,59.28
59.3,1720623480.0,82.0,10.0,6.0,70.0,18.0,21.0,57.0,5.0,11.0,52.0,4.0,4.0,59.28
59.3,1720623510.0,77.0,16.0,13.0,67.0,18.0,20.0,64.0,10.0,19.0,51.0,9.0,8.0,59.28
59.3,1720623540.0,77.0,15.0,11.0,67.0,19.0,24.0,56.0,10.0,18.0,47.0,11.0,14.0,59.28
59.3,1720623570.0,73.0,12.0,9.0,63.0,11.0,19.0,61.0,5.0,6.0,45.0,10.0,12.0,59.28
59.3,1720623600.0,76.0,13.0,9.0,71.0,13.0,20.0,64.0,12.0,14.0,52.0,2.0,2.0,59.28
60.0,1720609230.0,41.0,14.0,22.0,39.0,12.0,22.0,41.0,12.0,25.0,37.0,9.0,22.0,59.97
60.0,1720609260.0,36.0,12.0,21.0,34.0,13.0,25.0,38.0,10.0,21.0,36.0,11.0,19.0,59.97
60.0,1720609290.0,14.0,11.0,47.0,20.0,11.0,43.0,34.0,10.0,28.0,36.0,10.0,22.0,59.97
60.0,1720609320.0,25.0,15.0,39.0,27.0,12.0,43.0,31.0,13.0,26.0,28.0,15.0,39.0,59.97
60.0,1720609350.0,35.0,14.0,23.0,33.0,11.0,23.0,35.0,13.0,24.0,33.0,12.0,22.0,59.97
60.0,1720609380.0,33.0,18.0,31.0,33.0,16.0,32.0,36.0,15.0,26.0,37.0,9.0,19.0,59.97
60.0,1720609410.0,28.0,15.0,33.0,29.0,13.0,30.0,31.0,10.0,22.0,43.0,8.0,12.0,59.97
60.0,1720609440.0,30.0,16.0,30.0,32.0,12.0,27.0,35.0,11.0,29.0,38.0,8.0,13.0,59.97
60.0,1720609470.0,38.0,13.0,18.0,38.0,13.0,21.0,36.0,11.0,22.0,36.0,9.0,21.0,59.97
60.0,1720609500.0,37.0,14.0,21.0,37.0,12.0,25.0,37.0,10.0,22.0,36.0,13.0,22.0,59.97
60.0,1720609530.0,39.0,14.0,20.0,38.0,14.0,23.0,38.0,9.0,24.0,37.0,11.0,23.0,59.97
60.0,1720609560.0,33.0,13.0,30.0,36.0,12.0,26.0,36.0,9.0,20.0,37.0,4.0,15.0,59.97
60.0,1720609590.0,36.0,15.0,24.0,36.0,12.0,19.0,36.0,13.0,23.0,35.0,12.0,24.0,59.97
60.0,1720609620.0,36.0,14.0,23.0,39.0,13.0,23.0,43.0,9.0,19.0,42.0,7.0,12.0,59.97
60.0,1720609650.0,51.0,16.0,17.0,52.0,13.0,16.0,52.0,7.0,14.0,46.0,9.0,15.0,59.97
60.0,1720609680.0,57.0,15.0,14.0,52.0,13.0,16.0,52.0,8.0,11.0,46.0,12.0,16.0,59.97
60.0,1720609710.0,59.0,13.0,13.0,58.0,12.0,19.0,58.0,10.0,14.0,54.0,5.0,12.0,59.97
60.0,1720609740.0,63.0,16.0,13.0,58.0,12.0,16.0,54.0,11.0,13.0,55.0,10.0,15.0,59.97
60.0,1720609770.0,59.0,19.0,16.0,58.0,12.0,17.0,55.0,10.0,20.0,53.0,11.0,17.0,59.97
60.0,1720609800.0,58.0,13.0,10.0,57.0,17.0,24.0,52.0,9.0,11.0,50.0,7.0,11.0,59.97
60.0,1720609830.0,55.0,16.0,18.0,54.0,14.0,20.0,56.0,12.0,15.0,46.0,14.0,27.0,59.97
60.0,1720609860.0,55.0,14.0,17.0,53.0,15.0,18.0,50.0,12.0,16.0,52.0,8.0,18.0,59.97
60.0,1720609890.0,53.0,19.0,21.0,50.0,12.0,18.0,48.0,13.0,30.0,50.0,9.0,12.0,59.97
60.0,1720609920.0,41.0,15.0,22.0,46.0,9.0,16.0,43.0,12.0,20.0,48.0,11.0,18.0,59.97
60.0,1720609950.0,24.0,16.0,37.0,31.0,11.0,23.0,37.0,10.0,24.0,45.0,8.0,12.0,59.97
60.0,1720609980.0,11.0,6.0,60.0,19.0,6.0,28.0,39.0,6.0,14.0,37.0,10.0,17.0,59.97
60.0,1720610010.0,7.0,4.0,63.0,19.0,2.0,35.0,21.0,3.0,11.0,33.0,10.0,19.0,59.97
60.0,1720610040.0,21.0,11.0,32.0,21.0,12.0,35.0,28.0,10.0,27.0,34.0,10.0,28.0,59.97
60.0,1720610070.0,35.0,14.0,24.0,32.0,11.0,27.0,33.0,9.0,25.0,33.0,6.0,21.0,59.97
60.0,1720610100.0,41.0,15.0,22.0,39.0,10.0,19.0,40.0,12.0,18.0,37.0,13.0,27.0,59.97
60.0,1720610130.0,41.0,14.0,22.0,38.0,17.0,31.0,42.0,11.0,19.0,39.0,14.0,24.0,59.97
60.0,1720610160.0,40.0,16.0,22.0,42.0,11.0,17.0,44.0,10.0,23.0,48.0,14.0,16.0,59.97
60.0,1720610190.0,48.0,13.0,17.0,47.0,15.0,24.0,48.0,10.0,20.0,49.0,13.0,20.0,59.97
60.0,1720610220.0,53.0,15.0,15.0,51.0,11.0,15.0,52.0,16.0,19.0,48.0,14.0,20.0,59.97
60.0,1720610250.0,60.0,14.0,14.0,56.0,15.0,17.0,55.0,9.0,13.0,51.0,10.0,17.0,59.97
60.0,1720610280.0,59.0,16.0,13.0,57.0,15.0,18.0,56.0,11.0,16.0,53.0,12.0,20.0,59.97
60.0,1720610310.0,58.0,15.0,13.0,50.0,13.0,17.0,45.0,10.0,17.0,45.0,7.0,11.0,59.97
60.0,1720610340.0,59.0,16.0,14.0,55.0,11.0,14.0,50.0,11.0,15.0,40.0,16.0,27.0,59.97
60.0,1720610370.0,53.0,12.0,12.0,55.0,16.0,18.0,50.0,11.0,19.0,48.0,8.0,11.0,59.97
60.0,1720610400.0,53.0,18.0,19.0,53.0,16.0,20.0,49.0,12.0,21.0,46.0,11.0,24.0,59.97
60.0,1720610430.0,48.0,18.0,20.0,52.0,13.0,16.0,49.0,14.0,18.0,48.0,11.0,16.0,59.97
60.0,1720610460.0,41.0,16.0,23.0,47.0,11.0,22.0,47.0,14.0,22.0,42.0,16.0,37.0,59.97
60.0,1720610490.0,31.0,14.0,28.0,30.0,15.0,29.0,35.0,11.0,36.0,32.0,8.0,24.0,59.97
60.0,1720610520.0,27.0,14.0,31.0,36.0,7.0,23.0,31.0,8.0,20.0,32.0,9.0,17.0,59.97
60.0,1720610550.0,27.0,12.0,26.0,35.0,8.0,24.0,30.0,11.0,33.0,41.0,10.0,25.0,59.97
60.0,1720610580.0,25.0,16.0,38.0,25.0,13.0,42.0,31.0,11.0,25.0,38.0,6.0,17.0,59.97
60.0,1720610610.0,22.0,11.0,30.0,24.0,15.0,39.0,29.0,7.0,26.0,27.0,11.0,36.0,59.97
60.0,1720610640.0,14.0,12.0,54.0,23.0,8.0,34.0,24.0,8.0,31.0,28.0,9.0,47.0,59.97
60.0,1720610670.0,16.0,11.0,39.0,27.0,11.0,24.0,25.0,12.0,40.0,26.0,10.0,28.0,59.97
60.0,1720610700.0,22.0,11.0,31.0,25.0,12.0,32.0,29.0,10.0,40.0,33.0,6.0,12.0,59.97
60.0,1720610730.0,31.0,16.0,32.0,31.0,12.0,28.0,30.0,11.0,35.0,33.0,6.0,16.0,59.97
60.0,1720610760.0,39.0,12.0,21.0,38.0,12.0,22.0,36.0,12.0,28.0,36.0,13.0,24.0,59.97
60.0,1720610790.0,34.0,15.0,27.0,31.0,13.0,29.0,32.0,7.0,18.0,32.0,12.0,32.0,59.97
60.0,1720610820.0,27.0,11.0,26.0,27.0,18.0,47.0,24.0,10.0,61.0,24.0,6.0,21.0,59.97
60.0,1720610850.0,16.0,8.0,58.0,15.0,3.0,75.0,12.0,1.0,84.0,12.0,1.0,79.0,59.97
60.0,1720610880.0,13.0,7.0,31.0,15.0,3.0,16.0,16.0,3.0,65.0,20.0,3.0,49.0,59.97
60.0,1720610910.0,8.0,5.0,34.0,12.0,6.0,42.0,11.0,7.0,55.0,9.0,2.0,84.0,59.97
60.0,1720610940.0,9.0,7.0,49.0,11.0,3.0,88.0,,,,,,,59.97
60.0,1720610970.0,13.0,8.0,43.0,16.0,9.0,66.0,18.0,5.0,61.0,19.0,5.0,39.0,59.97
60.0,1720611000.0,19.0,12.0,45.0,22.0,9.0,31.0,23.0,11.0,38.0,24.0,9.0,29.0,59.97
60.0,1720611030.0,9.0,6.0,65.0,18.0,10.0,35.0,23.0,8.0,34.0,25.0,12.0,28.0,59.97
60.0,1720611060.0,24.0,12.0,31.0,23.0,12.0,35.0,26.0,10.0,32.0,24.0,9.0,39.0,59.97
60.0,1720611090.0,29.0,9.0,16.0,26.0,14.0,37.0,24.0,11.0,37.0,17.0,7.0,58.0,59.97
60.0,1720611120.0,35.0,15.0,25.0,33.0,14.0,26.0,30.0,12.0,30.0,23.0,9.0,42.0,59.97
60.0,1720611150.0,33.0,15.0,28.0,36.0,14.0,29.0,28.0,12.0,34.0,25.0,12.0,43.0,59.97
60.0,1720611180.0,34.0,12.0,19.0,32.0,14.0,34.0,29.0,10.0,37.0,28.0,11.0,30.0,59.97
60.0,1720611210.0,33.0,14.0,24.0,30.0,13.0,32.0,27.0,10.0,43.0,31.0,6.0,20.0,59.97
60.0,1720611240.0,28.0,12.0,31.0,26.0,11.0,37.0,19.0,7.0,63.0,22.0,2.0,38.0,59.97
60.0,1720611270.0,25.0,13.0,33.0,21.0,11.0,41.0,17.0,3.0,79.0,20.0,2.0,38.0,59.97
60.0,1720611300.0,12.0,8.0,45.0,14.0,2.0,40.0,7.0,1.0,94.0,,,,59.97
60.0,1720611330.0,23.0,13.0,32.0,21.0,11.0,44.0,20.0,8.0,32.0,25.0,6.0,23.0,59.97
60.0,1720611360.0,32.0,12.0,23.0,29.0,11.0,23.0,28.0,7.0,31.0,28.0,9.0,25.0,59.97
60.0,1720611390.0,31.0,12.0,26.0,28.0,14.0,42.0,27.0,12.0,35.0,27.0,11.0,44.0,59.97
60.0,1720611420.0,26.0,14.0,31.0,27.0,12.0,32.0,19.0,9.0,36.0,23.0,10.0,31.0,59.97
60.0,1720611450.0,24.0,14.0,32.0,23.0,12.0,31.0,21.0,11.0,39.0,20.0,9.0,40.0,59.97
60.0,1720611480.0,18.0,10.0,37.0,17.0,7.0,39.0,15.0,7.0,63.0,15.0,7.0,59.0,59.97
60.0,1720611510.0,22.0,12.0,35.0,21.0,10.0,52.0,20.0,6.0,67.0,19.0,7.0,34.0,59.97
60.0,1720611540.0,25.0,11.0,26.0,22.0,9.0,37.0,19.0,7.0,59.0,20.0,2.0,58.0,59.97
60.0,1720611570.0,21.0,11.0,29.0,18.0,9.0,35.0,16.0,3.0,47.0,13.0,5.0,41.0,59.97
60.0,1720611600.0,23.0,12.0,31.0,22.0,13.0,37.0,19.0,11.0,52.0,15.0,8.0,47.0,59.97
60.0,1720611630.0,23.0,13.0,36.0,22.0,11.0,43.0,19.0,8.0,39.0,15.0,4.0,80.0,59.97
60.0,1720611660.0,20.0,11.0,36.0,20.0,10.0,47.0,21.0,9.0,44.0,18.0,3.0,52.0,59.97
60.0,1720611690.0,24.0,13.0,34.0,27.0,13.0,47.0,22.0,11.0,41.0,21.0,5.0,62.0,59.97
60.0,1720611720.0,23.0,12.0,36.0,20.0,10.0,45.0,20.0,7.0,47.0,20.0,4.0,58.0,59.97
60.0,1720611750.0,20.0,14.0,42.0,20.0,7.0,32.0,18.0,12.0,50.0,15.0,9.0,44.0,59.97
60.0,1720611780.0,23.0,12.0,34.0,20.0,7.0,48.0,18.0,9.0,38.0,19.0,3.0,21.0,59.97
60.0,1720611810.0,26.0,11.0,30.0,22.0,11.0,40.0,22.0,8.0,38.0,19.0,1.0,64.0,59.97
60.0,1720611840.0,25.0,12.0,32.0,25.0,12.0,40.0,23.0,8.0,50.0,21.0,2.0,54.0,59.97
60.0,1720611870.0,25.0,12.0,24.0,21.0,9.0,48.0,23.0,2.0,88.0,22.0,3.0,12.0,59.97
60.0,1720611900.0,21.0,11.0,24.0,15.0,8.0,61.0,13.0,4.0,48.0,11.0,1.0,32.0,59.97
60.0,1720611930.0,27.0,14.0,29.0,21.0,11.0,36.0,19.0,6.0,42.0,17.0,4.0,55.0,59.97
60.0,1720611960.0,23.0,11.0,27.0,24.0,11.0,34.0,24.0,8.0,34.0,21.0,8.0,29.0,59.97
60.0,1720611990.0,28.0,13.0,23.0,23.0,11.0,50.0,25.0,9.0,32.0,25.0,8.0,35.0,59.97
60.0,1720612020.0,26.0,12.0,28.0,21.0,9.0,51.0,20.0,5.0,73.0,35.0,4.0,11.0,59.97
60.0,1720612050.0,19.0,5.0,64.0,17.0,3.0,80.0,12.0,2.0,58.0,34.0,2.0,8.0,59.97
60.0,1720612080.0,17.0,7.0,43.0,17.0,8.0,58.0,13.0,3.0,70.0,24.0,6.0,17.0,59.97
60.0,1720612110.0,23.0,12.0,31.0,21.0,9.0,40.0,19.0,8.0,31.0,29.0,7.0,34.0,59.97
60.0,1720612140.0,27.0,13.0,28.0,23.0,10.0,56.0,23.0,6.0,46.0,30.0,5.0,11.0,59.97
60.0,1720612170.0,32.0,12.0,23.0,28.0,14.0,34.0,24.0,7.0,37.0,33.0,6.0,24.0,59.97
60.0,1720612200.0,32.0,10.0,17.0,27.0,12.0,37.0,25.0,11.0,26.0,26.0,7.0,37.0,59.97
60.0,1720612230.0,30.0,12.0,22.0,30.0,15.0,36.0,26.0,5.0,20.0,20.0,9.0,43.0,59.97
60.0,1720612260.0,29.0,9.0,18.0,24.0,12.0,42.0,20.0,9.0,32.0,23.0,6.0,38.0,59.97
60.0,1720612290.0,16.0,8.0,46.0,14.0,7.0,44.0,14.0,5.0,70.0,24.0,9.0,41.0,59.97
60.0,1720612320.0,19.0,13.0,38.0,20.0,11.0,42.0,17.0,7.0,52.0,28.0,4.0,18.0,59.97
60.0,1720612350.0,22.0,13.0,30.0,22.0,11.0,32.0,22.0,10.0,35.0,25.0,6.0,22.0,59.97
60.0,1720612380.0,22.0,13.0,34.0,22.0,12.0,39.0,21.0,10.0,40.0,26.0,6.0,19.0,59.97
60.0,1720612410.0,22.0,14.0,37.0,21.0,11.0,37.0,15.0,7.0,60.0,24.0,8.0,24.0,59.97
60.0,1720612440.0,24.0,11.0,29.0,25.0,13.0,45.0,22.0,9.0,37.0,26.0,7.0,24.0,59.97
60.0,1720612470.0,17.0,10.0,41.0,18.0,12.0,53.0,20.0,7.0,31.0,26.0,5.0,16.0,59.97
60.0,1720612500.0,16.0,12.0,52.0,21.0,10.0,42.0,24.0,8.0,40.0,25.0,8.0,23.0,59.97
60.0,1720612530.0,21.0,12.0,36.0,24.0,11.0,35.0,25.0,6.0,22.0,32.0,5.0,24.0,59.97
60.0,1720612560.0,28.0,13.0,31.0,28.0,12.0,27.0,25.0,9.0,45.0,25.0,6.0,32.0,59.97
60.0,1720612590.0,35.0,13.0,21.0,30.0,14.0,30.0,30.0,12.0,38.0,27.0,12.0,40.0,59.97
60.0,1720612620.0,33.0,14.0,23.0,33.0,14.0,30.0,31.0,9.0,26.0,28.0,9.0,32.0,59.97
60.0,1720612650.0,32.0,13.0,29.0,30.0,15.0,35.0,26.0,11.0,31.0,25.0,10.0,34.0,59.97
60.0,1720612680.0,32.0,16.0,29.0,31.0,15.0,30.0,27.0,8.0,40.0,31.0,5.0,23.0,59.97
60.0,1720612710.0,29.0,15.0,28.0,25.0,17.0,49.0,26.0,10.0,44.0,29.0,7.0,36.0,59.97
60.0,1720612740.0,17.0,6.0,39.0,15.0,8.0,46.0,14.0,5.0,44.0,27.0,7.0,28.0,59.97
60.0,1720612770.0,15.0,7.0,39.0,14.0,6.0,79.0,18.0,3.0,38.0,34.0,4.0,12.0,59.97
60.0,1720612800.0,24.0,12.0,33.0,23.0,11.0,38.0,28.0,9.0,39.0,33.0,9.0,26.0,59.97
60.0,1720612830.0,30.0,11.0,21.0,26.0,10.0,28.0,25.0,5.0,18.0,31.0,8.0,18.0,59.97
60.0,1720612860.0,18.0,10.0,32.0,17.0,9.0,53.0,20.0,7.0,60.0,25.0,7.0,18.0,59.97
60.0,1720612890.0,9.0,8.0,47.0,8.0,5.0,80.0,17.0,6.0,33.0,29.0,6.0,44.0,59.97
60.0,1720612920.0,8.0,1.0,99.0,,,,,,,,,,59.97
60.0,1720612950.0,8.0,4.0,59.0,8.0,2.0,86.0,34.0,1.0,99.0,,,,59.97
60.0,1720612980.0,5.0,5.0,52.0,7.0,1.0,83.0,7.0,1.0,85.0,,,,59.97
60.0,1720613010.0,5.0,5.0,70.0,7.0,1.0,71.0,,,,,,,59.97
60.0,1720613040.0,7.0,7.0,71.0,12.0,4.0,47.0,14.0,1.0,46.0,,,,59.97
60.0,1720613070.0,13.0,8.0,37.0,13.0,5.0,70.0,18.0,6.0,70.0,17.0,3.0,58.0,59.97
60.0,1720613100.0,11.0,8.0,60.0,10.0,4.0,99.0,15.0,6.0,24.0,22.0,6.0,41.0,59.97
60.0,1720613130.0,10.0,7.0,54.0,13.0,4.0,43.0,16.0,2.0,32.0,24.0,6.0,16.0,59.97
60.0,1720613160.0,11.0,8.0,54.0,11.0,7.0,60.0,18.0,6.0,43.0,24.0,6.0,41.0,59.97
60.0,1720613190.0,9.0,7.0,46.0,14.0,9.0,71.0,21.0,8.0,32.0,28.0,8.0,18.0,59.97
60.0,1720613220.0,12.0,7.0,36.0,11.0,6.0,82.0,20.0,5.0,15.0,24.0,5.0,16.0,59.97
60.0,1720613250.0,10.0,7.0,46.0,12.0,6.0,59.0,21.0,6.0,31.0,28.0,6.0,19.0,59.97
60.0,1720613280.0,13.0,8.0,41.0,17.0,8.0,45.0,21.0,8.0,52.0,28.0,4.0,29.0,59.97
60.0,1720613310.0,13.0,7.0,28.0,15.0,7.0,42.0,19.0,8.0,28.0,22.0,10.0,31.0,59.97
60.0,1720613340.0,14.0,5.0,26.0,10.0,6.0,56.0,24.0,6.0,19.0,23.0,7.0,29.0,59.97
60.0,1720613370.0,16.0,12.0,43.0,11.0,6.0,72.0,29.0,9.0,39.0,30.0,7.0,17.0,59.97
60.0,1720613400.0,8.0,6.0,48.0,9.0,6.0,65.0,24.0,9.0,39.0,35.0,9.0,30.0,59.97
60.0,1720613430.0,18.0,6.0,24.0,10.0,5.0,65.0,25.0,8.0,32.0,31.0,10.0,21.0,59.97
60.0,1720613460.0,16.0,3.0,18.0,9.0,7.0,78.0,23.0,5.0,26.0,30.0,5.0,29.0,59.97
60.0,1720613490.0,17.0,6.0,27.0,15.0,8.0,55.0,18.0,7.0,39.0,32.0,6.0,18.0,59.97
60.0,1720613520.0,17.0,8.0,30.0,15.0,11.0,60.0,21.0,8.0,29.0,36.0,6.0,10.0,59.97
60.0,1720613550.0,13.0,7.0,30.0,15.0,7.0,52.0,24.0,7.0,22.0,31.0,9.0,21.0,59.97
60.0,1720613580.0,20.0,5.0,13.0,18.0,11.0,50.0,27.0,7.0,22.0,30.0,7.0,35.0,59.97
60.0,1720613610.0,17.0,4.0,14.0,14.0,9.0,56.0,25.0,5.0,26.0,26.0,6.0,21.0,59.97
60.0,1720613640.0,12.0,3.0,13.0,12.0,8.0,55.0,19.0,7.0,27.0,28.0,7.0,14.0,59.97
60.0,1720613670.0,,,,13.0,7.0,68.0,23.0,4.0,22.0,24.0,6.0,30.0,59.97
60.0,1720613700.0,,,,17.0,13.0,61.0,24.0,9.0,37.0,24.0,9.0,31.0,59.97
60.0,1720613730.0,,,,15.0,10.0,58.0,23.0,12.0,30.0,24.0,10.0,35.0,59.97
60.0,1720613760.0,,,,15.0,7.0,68.0,26.0,10.0,38.0,24.0,5.0,17.0,59.97
60.0,1720613790.0,,,,21.0,11.0,35.0,25.0,9.0,35.0,30.0,7.0,23.0,59.97
60.0,1720613820.0,30.0,4.0,7.0,23.0,15.0,46.0,27.0,10.0,37.0,27.0,12.0,32.0,59.97
60.0,1720613850.0,28.0,7.0,16.0,20.0,13.0,55.0,27.0,8.0,32.0,31.0,6.0,16.0,59.97
60.0,1720613880.0,16.0,5.0,17.0,16.0,7.0,52.0,28.0,9.0,22.0,34.0,8.0,27.0,59.97
